action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15096739,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '11.64', 'le': '0.21', 'lle': '1.07', 'sei': '4.22'}",CHEMBL3343038,,CHEMBL3343038,5.17,0,http://www.openphacts.org/units/Nanomolar,2262316,=,1,1,=,,IC50,nM,,6700,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,6.7
,,15096740,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(N)=O,,,CHEMBL3351874,Bioorg Med Chem,2014,,CHEMBL3343039,,CHEMBL3343039,,0,http://www.openphacts.org/units/Nanomolar,2262317,>,1,1,>,,IC50,nM,,22000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,22
,,15096741,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(N)nc2cc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '12.40', 'le': '0.23', 'lle': '1.06', 'sei': '4.07'}",CHEMBL3343040,,CHEMBL3343040,4.98,0,http://www.openphacts.org/units/Nanomolar,2262318,=,1,1,=,,IC50,nM,,10500,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,10.5
,,15096742,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(Cl)nc2cc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '15.28', 'le': '0.29', 'lle': '1.44', 'sei': '6.67'}",CHEMBL3343041,,CHEMBL3343041,6.43,0,http://www.openphacts.org/units/Nanomolar,2262319,=,1,1,=,,IC50,nM,,370,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.37
,,15096743,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(NCCc3ccccn3)nc2cc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '12.21', 'le': '0.22', 'lle': '0.80', 'sei': '5.10'}",CHEMBL3343042,,CHEMBL3343042,6.19,0,http://www.openphacts.org/units/Nanomolar,2262320,=,1,1,=,,IC50,nM,,650,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.65
,,15096744,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(NCCCn3ccnc3)nc2cc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '10.49', 'le': '0.19', 'lle': '0.31', 'sei': '4.24'}",CHEMBL3343043,,CHEMBL3343043,5.35,0,http://www.openphacts.org/units/Nanomolar,2262321,=,1,1,=,,IC50,nM,,4500,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,4.5
,,15096745,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)ccc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '14.00', 'le': '0.26', 'lle': '1.79', 'sei': '5.06'}",CHEMBL3343044,,CHEMBL3343044,5.09,0,http://www.openphacts.org/units/Nanomolar,2262322,=,1,1,=,,IC50,nM,,8200,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,8.2
,,15096746,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '14.56', 'le': '0.27', 'lle': '2.31', 'sei': '4.10'}",CHEMBL3343045,,CHEMBL3343045,5.51,0,http://www.openphacts.org/units/Nanomolar,2262323,=,1,1,=,,IC50,nM,,3100,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,3.1
,,15096747,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '13.09', 'le': '0.24', 'lle': '0.83', 'sei': '5.41'}",CHEMBL3343046,,CHEMBL3343046,4.75,0,http://www.openphacts.org/units/Nanomolar,2262324,=,1,1,=,,IC50,nM,,18000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,18
,,15096748,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)c(N)cc1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '13.86', 'le': '0.26', 'lle': '1.74', 'sei': '4.60'}",CHEMBL3343047,,CHEMBL3343047,5.23,0,http://www.openphacts.org/units/Nanomolar,2262325,=,1,1,=,,IC50,nM,,5900,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,5.9
,,15096749,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1OCC(=O)O,,,CHEMBL3351874,Bioorg Med Chem,2014,,CHEMBL3343048,,CHEMBL3343048,,0,http://www.openphacts.org/units/Nanomolar,2262326,>,1,1,>,,IC50,nM,,67000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,67
,,15096750,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1OCC(N)=O,,,CHEMBL3351874,Bioorg Med Chem,2014,,CHEMBL3343049,,CHEMBL3343049,,0,http://www.openphacts.org/units/Nanomolar,2262327,>,1,1,>,,IC50,nM,,22000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,22
,,15096751,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1O,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '13.94', 'le': '0.26', 'lle': '3.64', 'sei': '4.29'}",CHEMBL3343050,,CHEMBL3343050,6.58,0,http://www.openphacts.org/units/Nanomolar,2262328,=,1,1,=,,IC50,nM,,260,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.26
,,15096752,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '16.55', 'le': '0.30', 'lle': '4.93', 'sei': '5.18'}",CHEMBL3341771,,CHEMBL3341771,7.57,0,http://www.openphacts.org/units/Nanomolar,2262329,=,1,1,=,,IC50,nM,,27,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.027
,,15096753,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1cccc(-c2c[nH]c(=O)[nH]c2=O)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '15.10', 'le': '0.28', 'lle': '3.83', 'sei': '4.72'}",CHEMBL3343051,,CHEMBL3343051,6.46,0,http://www.openphacts.org/units/Nanomolar,2264316,=,1,1,=,,IC50,nM,,350,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.35
,,15096754,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc1-c1c[nH]c(=O)[nH]c1=O,,,CHEMBL3351874,Bioorg Med Chem,2014,,CHEMBL3343052,,CHEMBL3343052,,0,http://www.openphacts.org/units/Nanomolar,2264317,>,1,1,>,,IC50,nM,,22000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,22
,,15096755,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2nn[nH]n2)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '11.26', 'le': '0.21', 'lle': '1.91', 'sei': '3.47'}",CHEMBL3343053,,CHEMBL3343053,4.68,0,http://www.openphacts.org/units/Nanomolar,2264318,=,1,1,=,,IC50,nM,,21000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,21
,,15096756,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2nc(=O)o[nH]2)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,,CHEMBL3343054,,CHEMBL3343054,,0,http://www.openphacts.org/units/Nanomolar,2264319,>,1,1,>,,IC50,nM,,22000,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,22
,,15096757,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(N2CCC(=O)NC2=O)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '12.56', 'le': '0.23', 'lle': '2.73', 'sei': '4.45'}",CHEMBL3343055,,CHEMBL3343055,5.77,0,http://www.openphacts.org/units/Nanomolar,2264320,=,1,1,=,,IC50,nM,,1700,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,1.7
,,15096758,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2cnc(=O)[nH]c2)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '12.18', 'le': '0.22', 'lle': '2.03', 'sei': '4.26'}",CHEMBL3343056,,CHEMBL3343056,5.38,0,http://www.openphacts.org/units/Nanomolar,2264321,=,1,1,=,,IC50,nM,,4200,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,4.2
,,15096759,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2ccc(NC(=O)C3CCCCN3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '14.93', 'le': '0.28', 'lle': '4.85', 'sei': '4.77'}",CHEMBL3343057,,CHEMBL3343057,6.92,0,http://www.openphacts.org/units/Nanomolar,2264322,=,1,1,=,,IC50,nM,,120,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.12
,,15096760,[],CHEMBL3380797,Inhibition of Escherichia coli ATCC 27325 GlmU expressed in Escherichia coli HMS174(DE3) incubated for 15 mins prior to MgCl2 addition measured after 30 mins by malachite green staining-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCNC(=O)Nc1ccc(NC(=O)c2cc(OC)cc(-c3c[nH]c(=O)[nH]c3=O)c2)cc1,,,CHEMBL3351874,Bioorg Med Chem,2014,"{'bei': '14.20', 'le': '0.26', 'lle': '3.88', 'sei': '4.14'}",CHEMBL3343058,,CHEMBL3343058,6.01,0,http://www.openphacts.org/units/Nanomolar,2264323,=,1,1,=,,IC50,nM,,970,CHEMBL3559674,Escherichia coli,Bifunctional protein GlmU,562,,,IC50,uM,UO_0000065,,0.97
,,15215230,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1cc(S(=O)(=O)N(C)CC(=O)Nc2ccc(C)cn2)cn1C,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415103,,CHEMBL3415103,,0,http://qudt.org/vocab/unit#Percent,2290601,=,1,1,=,,Inhibition,%,,14.28,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,14.28
,,15215231,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,O=S(=O)(c1ccccc1)c1nc(-c2ccsc2)oc1NCC1CCCO1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415104,,CHEMBL3415104,,0,http://qudt.org/vocab/unit#Percent,2290602,=,1,1,=,,Inhibition,%,,13.31,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,13.31
,,15215232,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)C(CNC(=O)c2ccco2)c2ccco2)ccc1F,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415105,,CHEMBL3415105,,0,http://qudt.org/vocab/unit#Percent,2290603,=,1,1,=,,Inhibition,%,,12.55,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,12.55
,,15215233,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COCCNC(=O)c1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCO2,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415106,,CHEMBL3415106,,0,http://qudt.org/vocab/unit#Percent,2290604,=,1,1,=,,Inhibition,%,,12.03,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,12.03
,,15215234,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1cc(S(=O)(=O)N(C)CC(=O)Nc2ccc(F)cc2)cn1C,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415107,,CHEMBL3415107,,0,http://qudt.org/vocab/unit#Percent,2290605,=,1,1,=,,Inhibition,%,,11.88,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,11.88
,,15215235,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)n2ccn(C(=O)C(C)Oc3ccccc3)c2=O)cc1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415108,,CHEMBL3415108,,0,http://qudt.org/vocab/unit#Percent,2290606,=,1,1,=,,Inhibition,%,,11.13,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,11.13
,,15215236,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1cc(S(=O)(=O)N2CCCC2C(=O)NC(C)C)cn1C,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415109,,CHEMBL3415109,,0,http://qudt.org/vocab/unit#Percent,2290607,=,1,1,=,,Inhibition,%,,10.27,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,10.27
,,15215237,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCc1ccccc1NS(=O)(=O)c1ccc(-c2ccc(=O)[nH]n2)o1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415110,,CHEMBL3415110,,0,http://qudt.org/vocab/unit#Percent,2290608,=,1,1,=,,Inhibition,%,,9.82,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,9.82
,,15215238,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)CC1(c2ccccc2)SC(NC(C)=O)=NN1C(C)=O,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415111,,CHEMBL3415111,,0,http://qudt.org/vocab/unit#Percent,2290609,=,1,1,=,,Inhibition,%,,9.41,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,9.41
,,15215239,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1cc(S(=O)(=O)N2CCCC2C(=O)N2CCCC2)cn1C,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415112,,CHEMBL3415112,,0,http://qudt.org/vocab/unit#Percent,2290610,=,1,1,=,,Inhibition,%,,7.99,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,7.99
,,15215240,[],CHEMBL3418279,Inhibition of Escherichia coli GlmU acetyltransferase activity assessed as coenzyme A production using acetyl CoA substrate at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cc(S(=O)(=O)Nc2cccc(SC)c2)c[nH]1,,,CHEMBL3414535,Eur J Med Chem,2015,,CHEMBL3415113,,CHEMBL3415113,,0,http://qudt.org/vocab/unit#Percent,2290611,=,1,1,=,,Inhibition,%,,5.65,CHEMBL3414415,Escherichia coli (strain K12),Bifunctional protein GlmU,83333,,,INH,%,UO_0000187,,5.65
